TXN	 ARSK,RELA,TXNIP,NFKB1,PRDX5,JUN,MDH2,MDH1,FOS,TP53
TXNDC8	 NSF
SVEP1	 ZFYVE9,SMAD3,SMAD9,SKIL,ATF7IP
MUSK	 AGRN,DOK7,SYNE1,LRP4,WNT4,DVL1,CREB5,CREB3,CREB1,RAPSN
LPAR1	 GNAI3,GNAI2,GNAI1,GNG2,LPAR3,GNB1,LPAR1,KRAS,AVPR1B,AVPR1A
OR2K2	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
KIAA0368	 PSMD11,PSMC5,PSMD13,PCM1,PSMD14,PSMD12,PSMD6,PSMD3,PSMD8,PSMC6
ZNF483	 TP53,NGF,CBX5,TNF,UBC,ZFP1,ZNF264,ZMYM3,ZNF45,ZNF689
PTGR1	 PTGR1,PEBP1,PRDX5,ATP6V1A,UBC
DNAJC25	 SGTA
GNG10	 GNB1,GNAI2,GNAI3,GNAI1,GNB4,GNB2,GNB3,KCNJ6,PLCB3,KCNJ3
UGCG	 TNF,NFKB1,RELA,IGF1,FOS,PPARA,JUN,EPHB2,GCG,TSC22D3
SUSD1	 ATF7IP,MMP14,ERBB2,HIST1H4A,XRN2,ATP2A2,ERRFI1,ANO5,HLA-A,HSPA8
PTBP3	 EIF4B,DYNLL2,IQCB1,PUF60,CCNT1,PRPF3,ARHGEF2,CSNK1D,CSNK1E,FLII
HSDL2	 PECR,AGPS,HACL1,TYSND1,CAT,IKBKE,PEX10,PEX13,ACAD11,PEX14
KIAA1958	 SUMO2
INIP	 INTS3,BAG3,APP,GTF3C6,UBC,NABP2,NABP1
SNX30	 SNX4,KHDRBS1,ADAM15,UBC,SNX30,SNX32
ZNF883	 TP53,NGF,TNF
ZFP37	 VEGFA,TRIM28,NANOG,BMP2,POU5F1,RAG2,RAG1,MYLIP,TAF1,SP1
SLC31A2	 VKORC1,RAMP2,RAMP1,RAMP3,GLP1R
FKBP15	 RYR2,CALM3,MTOR,BCL2,FGFR1OP2,ACTC1,KIAA1671,FMN1,CTNNB1,CORO1A
SLC31A1	 SLC31A1,SP1,SNRPN
CDC26	 CDC20,PCNA,CDH1,CDK1,CDC42,APC,CDK2,ESPL1,FAR1,ANAPC13
PRPF4	 PPIH,PRPF8,DDX23,SRSF1,TXNL4A,EFTUD2,PRPF6,SF3A3,SNRNP200,PRPF3
RNF183	 IFFO1,FATE1,FBP1,KXD1,EWSR1,APP,NINL,DMRTB1,DRAP1,CPSF6
WDR31	 RPS13,RPS12,RPS17,RPS16,RPS15,RPS14,RPS19,RPS18,RPS15A,RPS7
BSPRY	 ZYX,SLC34A1
HDHD3	 TRIP13,ERP44,UBC
ALAD	 ALAD,UROS,UROD,MCOLN1,LAP3,RPRD1B,LEPRE1,HSPBP1,HMBS,ALAS2
POLE3	 CHRAC1,POLE4,DR1,POLE,DRAP1,POLE2,BAZ1A,YEATS2,CSRP2BP,KAT2A
C9orf43	 APP
RGS3	 GNAI3,EFNB1,YWHAB,GPR39,GPR31,GPR33,GPR32,GPR35,GPR34,GPR37
ZNF618	 TP53,NGF,TNF,CSNK1A1,DYNLL1,DYNLL2,FAM83H,MZT2A,MZT2B,FAM83B
AMBP	 A2M,CA2,ALB,STAT3,PIK3CA,AMBP,PIK3R3,COX8A,DAAM1,IRF6
KIF12	 ERVK-5,DNAH11,DYNLL2,TEKT5,TEKT4,KIFAP3,KIF2C,KIF2B,TUBA3C,TUBA3E
COL27A1	 TLL1,ADAMTS3,BMP1,ADAMTS2,COL27A1,ADAMTS14,SERPINH1,LEPRE1,PPIB,CRTAP
ORM1	 SERPINE1,TP63,GSDMB,TMEM37,ALB,GLUD1,PIK3R3,BLVRB,IL1B,IL6
ORM2	 PRDX6,IL1B,STK3,CYP39A1
AKNA	 CD2BP2,CD40LG,TAF1,SP1,HNF4A,UBC
ATP6V1G1	 ATP6V1E1,AP2B1,ATP6V1F,BCL2L11,ATP6V1B1,ATP6V0D2,ATP6V1E2,ATP6V0A4,ATP6V0A2,ATP6V1D
TNFSF15	 TNFRSF6B,TNFRSF25
TNFSF8	 TNFRSF8,ANG,ICAM1
TNC	 CA2,TGFB1,ITGA9,ITGA8,ITGB1,FN1,ITGA2,ITGA7,ITGAV,ITGA5
DEC1	 CCND1,ARNTL,HDAC1,HDAC2,PER2,BHLHE40,TIMELESS,CRY1,CRY2,PER1
PAPPA	 IGF1,SMAD9,IGF2,TNF,SMAD2,SMAD3,SKIL,ATF7IP,IGFBP4,INS
TRIM32	 PDE9A,TRIM32,UBQLN1,ATXN1,UBQLN4,YWHAQ,TMEM173,RNF208,TRIM27,SFN
TLR4	 IRF6,TNF,RELA,NFKB1,IL6,MYD88,IL10,IL12B,IL8,IL12A
BRINP1	 SIRT1,HDAC3,ZNF326,HNRNPC,RAC1,HNRNPA1,POLR2A,SMPDL3A,CCND1,HDAC1
CDK5RAP2	 LUC7L2,RBM48,EEF1G,KAT5,STARD9,PTN,CRMP1,ABCA2,SENP2,MAGEH1
FBXW2	 SKP1,CUL1,GCM1,FBXW8,HSP90AB1,BTG2,BTG1,RBX1,CDC34,REST
PSMD5	 RPN1,RPN2,PSMA2,PSMA3,PSMA1,PSMA6,PSMA7,PSMA4,PSMA5,PSMB7
PHF19	 KDM1A,JARID2,PHF19,AEBP2,SUV39H1,SUV39H2,MTF2,PHF1,HIST1H4A,HDAC2
TRAF1	 RELA,NFKB1,TNF,BIRC2,CD40,PDLIM7,MAP3K14,TNFRSF1B,TNFRSF1A,IKBKG
C5	 C3,C7,C6,C8B,EPHB2,C5,CD59,AKT1,AKT2,AKT3
CNTRL	 MAP3K4,TRADD,MAPK6,HIST1H4A,FGFR1OP2,DYNLL1,PLK1,ZFR,WNK4,HSPA8
RAB14	 SLC2A4,GDI2,GDI1,INS,ZFYVE20,SMURF2,HSPA5,RAB4A,IQCB1,DSTYK
GSN	 CA2,ACTA1,AR,FN1,ACTB,CASP2,CASP6,CASP7,CASP4,CASP5
STOM	 SLC2A1,SUMO1,STOM,SVIL,SUMO2,ITGA4,HIST2H2BE,SF1,TRIP6,DHX30
DAB2IP	 MAP3K5,AKT1,AKT2,AKT3,DAB1,PIK3CA,PIK3R1,HRAS,BIRC3,RRAS
NDUFA8	 NDUFV3,NDUFV2,NDUFC1,NDUFC2,NDUFA11,NDUFB9,NDUFB7,NDUFB3,MT-ND1,NDUFA6
LHX6	 FGF8,SP1,HNF4A
RBM18	 NDUFAB1,TMEM27,TAP2,EPHA3,GCNT3
MRRF	 MRPL53,MRPS7,MRPL20,ICT1,MRPL11,MRPL17,MRPL19,MRPL2,MRPS16,MRPS11
PTGS1	 PTGS2,IRF6,IL1B,CPOX,GPI,IL1A,NFKB1,RELA,PGF,PGD
OR1J1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1J2	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1J4	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1N1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1N2	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1L8	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1Q1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1B1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1L1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1L3	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1L4	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1L6	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR5C1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
OR1K1	 GNAL,GNB1,ARRB2,GNGT1,ADRBK2
PDCL	 GNB1,TCP1,CCT5,ADRBK1,ATP5O,IKBKG,PSMC5,EIF3I,GNB2,GNB5
RC3H2	 UBE2I,UBE2N,TRIM8,MOV10,CKB,PHB2,GLA,PABPC4,RC3H1,AFG3L2
ZBTB6	 SKIL,ATF7IP,BCL6,NCOR2,NCOR1,NACC1,ZBTB6,TAF1,SP1
ZBTB26	 CYP2W1,EIF6
RABGAP1	 RAB4A,RABGAP1L,ITGB1,DISC1,RAB6A,GABARAPL1,YWHAQ,DYNLL1,DYNLL2,TSPAN10
GPR21	 MAPK3,MAPK1,MAPK12,EGFR,MAPK14,MAPK10,MAPK11,MAPK13,MAPK6,MAPK7
STRBP	 THAP1,RBPMS,ARNT,NEDD8,RPS6KB2,SIRT7,LRRK2,CAND1,EIF2AK2,COPS5
CRB2	 HIST2H2AC,HIST1H4A,PRKCZ,PRKCI,HSF1,TRMT112,UBQLN1,CDX2,RGS6,PI4K2A
DENND1A	 RAB35,NELFB,NELFA,SNAP91,RAPGEF6,ARAF,PKP2,RASAL2,HDAC4,GAPVD1
LHX2	 MSX1,FGF8,CITED2,TCF4,TSHB,RLIM,PAX6,ISL1,HNF4A,LDB2
NEK6	 NEK9,CCDC85B,NECAB2,NUP93,SMURF2,SMAD4,TGFBR1,DYNLL1,LRPPRC,EML2
PSMB7	 PSME2,PSME1,RPN2,RPN1,PSME3,PSMC4,PSMD2,PSMD6,PSMD10,PSMD13
NR5A1	 STAR,CYP19A1,CYP17A1,AMH,GNRH1,NCOA1,MC2R,CYP11A1,PRKACG,PRKACB
NR6A1	 POU5F1,GNB5,NR6A1,UIMC1,NCOR2,NCOR1,RECQL4,DNMT3A,TP53,TAF1
OLFML2A	 APP,UBC
WDR38	 TRRAP,TADA3
RPL35	 RPL23A,RPL26,RPL17,RPL24,RPL27A,RPL14,RPL10,RPL11,RPL19,RPL10A
ARPC5L	 ARPC4,ARPC3,ARPC2,ACTR3B,ACTG1,WASL,GADD45G,WAS,ARPC1A,ACTB
GOLGA1	 ARL1,RAB6A,OCRL,PUM2,RYK,NFU1,MSH2,FLAD1,CARM1,ALMS1
SCAI	 CBX5,SRF,RANBP17,ZFP1,ZNF264,ZMYM3,ZNF45,ZNF689,TRIM28,SUZ12
PPP6C	 IGBP1,PPP6R2,PPP6R1,NFKBIE,ANKRD28,CCT2,TIPRL,SKP1,TGFBR1,ANKRD44
RABEPK	 IRF6,IL12B,IL12A,RELA,IFNG,NFKB1,TLR2,TLR4,IL10,ANXA6
HSPA5	 CASP12,ATF6,CASP3,CASP2,CASP10,CASP6,CASP7,CASP4,CASP5,CASP1
GAPVD1	 YWHAB,CCDC6,VAV2,CBL,YWHAE,NELFB,NELFA,CDK17,RAPGEF6,ARAF
MAPKAP1	 AKT1,AKT2,AKT3,MTOR,MLST8,RPTOR,CDC42EP1,RICTOR,PRR5,PRKCA
PBX3	 AGTRAP,HOXB8,RABAC1,MEIS2,HOXA9,ZNHIT3,HOXD9,TAF1,SP1,TLX1
MVB12B	 TSG101,MVB12A,UBAP1,RPS18,MAP4K4,TUBA1C,CHMP4A,CHMP4B,CHMP4C,VPS37C
LMX1B	 FGF8,WNT7A,WNT1,NR4A2,LDB1,TCF3,PITX3,APP,MYH9,WTIP
ZBTB43	 ARRB1,TRAF2,MCM10,LNX1,LMO3,TCEB3B,ZNF417,BDP1,MARCKSL1,MSLN
RALGPS1	 GRB2,C2orf88,ARIH2,ARPC3,APP,TRAIP,STUB1,AR,HOOK3,RALA
ANGPTL2	 LILRB2
GARNL3	 UBC
SLC2A8	 UBC
ZNF79	 TP53,NGF,TNF,ZNF174,UBC
RPL12	 RPL10,RPL23A,RPL21,RPL24,RPS8,RPS20,RPL26,RPS5,RPS3,RPL3
LRSAM1	 TSG101,NINL,KLC1,FAM178B,MUTYH,MYL2,GABARAPL2,RXRG,PHF23,TNFRSF10C
FAM129B	 ZNF512B,KEAP1,TSN,SNX2,MAD2L1,DDI2,SUMO2,CORO1C,GLUL,PGAM5
STXBP1	 STX3,STX2,STX12,STX19,STX18,STX5,STX4,STX7,STX6,STX1A
PTRH1	 PRNP,VAMP7,DPH6,VPS18,HRSP12,APRT,AFG3L2,VTI1A,NAPB,NAPA
TOR2A	 TOR1AIP1
SH2D3C	 EFS,SNCAIP,BCAR1,EPHB2,NEDD9,SRC,CARD11,PTK2B,MAPK1,SH2D3C
MIR2861	 PEX2,RDBP,TTF2,TCEA2,ERCC6,WDR61,LEO1,CTR9,IKBKAP,RTF1
CDK9	 CDKN1A,IFI27,TMED7,CDKN1B,PCNA,TAT,GTF2B,TP53,CIB1,CCNT1
FPGS	 MTX1,VARS,GCH1,PPAT,UBC,PROSC
ENG	 TGFB1,SMAD1,TGFBR2,SMAD5,ENG,TGFB3,ACVR2A,TGFB2,ACVR1,AKT1
AK1	 FHL2,MCOLN1,KMT2C,NEUROD1,ATP5O,TINF2,APP,AKT1,TERF1,TERF2IP
ST6GALNAC6	 ATXN1,ATXN1L
ST6GALNAC4	 SPATA20,MUC3A,BAG3,MUC3B,MUCL1,MUC2,MUC1,MUC7,MUC6,MUC4
PIP5KL1	 PIP5K1B,PIP5K1A,PIP5K1C,ROCK1,ROCK2
DPM2	 PIGA,PIGC,DPM3,PIGQ,DPM1,PIGY,IL8,PIGH,PYURF,VKORC1
NAIF1	 INTS3,TERF2,INTS6,INTS5,TERF2IP
SLC25A25	 SPAG7,NPEPL1,ABI1,UBC
PTGES2	 EXOSC10,IL1B,MYC,HTT,PTGES2,CEBPB,RPN1,HIST1H4A,PLOD1,LRPPRC
LCN2	 CDK5,IRF6,IL1A,IL1B,NFKB1,RELA,TNF,MMP9,BAX,SLC22A3
C9orf16	 KRT20,THAP11
CIZ1	 SH3BP4,CDKN1A,ERH,SH3KBP1,UBC
DNM1	 DNM1,AMPH,EPHB2,SH3GL2,KIAA1377,BIN1,NCK1,SH3GL1,PIN4,ASB13
GOLGA2	 ARHGAP4,GORASP1,USO1,GPS2,ABLIM1,ZNF594,GORASP2,RUSC2,RAB2A,ZNF250
SWI5	 SFR1,RAD51
TRUB2	 NAF1,ICT1,NHP2L1,RPL7A,RPS12,STUB1,ATP5G1,ATP6V1H,UBE4B,NOP10
COQ4	 EEF1A2,NQO1,TNF,NOS2,NOS3,CYB5R3,MT3,MT4,CAT,IL6
SLC27A4	 BECN1,PPARG,PPARA,TMBIM4,RXRG,RXRA,RXRB,SLC27A1,EPS8,PGAP1
URM1	 ASCC2,CDK11B,CTU1,TBL3,ATP6V1A,ELAVL1,LCN2,PRDX5,USP15,PRDX2
CERCAM	 OS9,UBC
ODF2	 NEDD1,TP53,CDK1,EPHB2,PLK1,SVIL,ODF1,CEP192,PCNA,DYNLL1
GLE1	 ATP5O,NUP155,MCM3AP,EIF3F,SON,HSD17B4,NUPL1,NUPL2,DBP,SAC3D1
SPTAN1	 EVL,SPTB,MYH9,SPTBN1,PLEC,DBN1,HIST1H3H,VIM,ACTB,SPTAN1
WDR34	 MAPK6,TRAF6,TAB3,TAB2,MAP3K7,UBC
SET	 ANP32A,HIST1H4A,TAF1A,HMGB2,THAP7,SET,NME1,GZMA,APEX1,PTMA
PKN3	 NGF,ARHGAP26,ARHGAP10,TGFB1,CDC25C,CRYAB,INS,PLD1,PKN3,DHX40
ZDHHC12	 RXRB,UBC
ZER1	 CUL2,TCEB1,TCEB2,ASB4,MLH1,RBX1,IL20RA,PPAP2C,ACTG1,ACTG2
TBC1D13	 INS,WDR12,UBC,SEC23IP
ENDOG	 CASP10,CASP12,CASP14,CASP8,CASP16,CASP9,CASP6,CASP7,CASP4,CASP5
LRRC8A	 SDHA,UBC
PHYHD1	 APP,FTH1,POT1,MEF2D
DOLK	 SLC25A1,CA2,CREB3,DTYMK,UBC
NUP188	 NUP93,RAE1,DBP,NUP50,NUP205,IQCB1,NXF1,XPO1,NUP133,NUP210
SH3GLB2	 SH3GLB1,CCDC158,MAGEA1,FKBP4,GADD45G,SH3GLB2,PA2G4,PGK1,UBA5,GIT2
CRAT	 SOD2,SOD3,SOD1,INS,CAT,IL1B,NGF,TAT,GPX6,IRF6
IER5L	 UBC
C9orf106	 UBC
C9orf50	 PPP1CC
NTMT1	 DIS3,IKBKG,RCC1,LONRF3,UBC,PUS7,CRYZL1,APP,SEC24B,RB1
ASB6	 CUL5,RNF7,ASB12,TCEB2,TCEB1,COPS5,FH,ASB2,ASB1,OGFOD1
PRRX2	 SOX10,SP1,TAF1
PTGES	 IL1B,IL1A,IRF6,TNF,EGR1,PTGS2,NFKB1,RELA,PTGS1,IL10
TOR1B	 TOR1A,HIST1H4A,FKBP10,HSPA9,RPN2,P4HA2,TXNDC5,CALM1,ANXA2P2,TAGLN2
TOR1A	 SNCA,TOR1B,TOR1AIP2,DHCR7,LRRC7,TOR1AIP1,COPS4,DYT21,DYT22,DYNC1H1
C9orf78	 MAPK11,TAB1,FCHSD2,CD2BP2,SYF2,UBC,SART1,AAR2,SUPT5H,TSSC4
USP20	 DIO2,RAD17,USP21,PRKCI,SYTL4,RFC3,UPF3B,PLK1,RFC4,PSMD7
FNBP1	 SNX2,FASLG,TNKS,FNBP1,DNM1,WASL,DNM2,GABARAP,WAS,AKAP9
GPR107	 MAPK3,MAPK1,MAPK12,EGFR,MAPK14,MAPK10,MAPK11,MAPK13,MAPK6,MAPK7
NCS1	 DRD3,DTX2,CA2,DRD5,PI4KB,KCND2,BPNT1,IL1RAPL1,ADRBK1,IDH3A
ASS1	 ARAF,AKTIP,ASCC2,ASS1,GCG,JAK2,SARS,MT2A,RUVBL2,DLD
FUBP3	 QKI,PUF60,ATXN1,IFFO1,LIN7C,PIBF1,CCP110,KIAA1549,SSX1,SAV1
PRDM12	 EPB41L2,SPTBN1
EXOSC2	 EXOSC4,EXOSC7,UPF1,DIS3,ZFP36,EXOSC9,EXOSC3,EXOSC1,EXOSC6,EXOSC5
ABL1	 TP53,BCR,ABI1,EPHB2,CD79B,CD79A,STAT5A,AKT1,CASP9,CASP12
QRFP	 QRFPR,AVPR1B,AVPR1A,LTB4R2,UTS2B,CCK,GNRH2,AGT,PTGER1,PROKR1
FIBCD1	 UBC
LAMC3	 LAMA2,LAMB1,LAMB2,LAMA4,EPB41L4B,CWC25,ITGA3,CSNK2A2,ITGA8,ITGA9
AIF1L	 RIPK3,HSF1,TRMT112,HIST1H4A,FKBP15,CDX2,RGS6,PI4K2A,DFNB31,TOMM40L
NUP214	 XPO1,TP53,SMAD3,NUPL2,SMAD2,DDX19B,NXF1,CA2,NXF2B,SMAD4
FAM78A	 UBC
PRRC2B	 EHMT2,RERE,ATN1,ATXN1,USP3,EIF3F,EIF3H,IRF4,CARM1,IKBKAP
POMT1	 POMT2,ZC4H2,UBC
UCK1	 UCK1,PLA2G12A,SLC25A1,PLCG2,UBC
RAPGEF1	 CRK,CBL,RAP1A,GRB2,RAP1B,PDGFRA,FRS2,SHC1,RHOQ,BCAR1
MED27	 TNFSF11,GTF2B,GTF2F1,GTF2F2,POLR2K,ITGA2B,RPAP1,CTDP1,POLR2E,POLR2D
NTNG2	 EWSR1,LRRC4,LRRC4C,SHCBP1
SETX	 APOA1,DICER1,ALB,JARID2,QTRTD1,SMPDL3A,IGHG1,MYL4,APOC3,APOC1
TTF1	 TG,TSHR,PTRF,SMAD1,SMAD7,KAT2B,BAZ2A,SP100,SFTPA2,PRKAR2A
BARHL1	 MED7,SP1,TLE1,REST,TLE2
DDX31	 EIF4A1,NOP58,DDX21,TRMT112,HSPA9,PES1,ZCCHC10,PDCD11,UBTF,DDX39B
GTF3C4	 GTF3C3,GTF3C1,GTF3C5,GTF3C2,BRF1,POLR3F,POLR3C,BDP1,POLR1C,GTF3C6
AK8	 PRMT6,MCOLN1,IFIT3
TSC1	 MTOR,MLST8,RPTOR,TSC2,YWHAB,YWHAG,AKT1,RHEB,YWHAH,YWHAE
GFI1B	 TAF1,BRE,AJUBA,IFFO1,FBLN1,FBLN5,TRAF1,NSMF,PHC2,BRCA1
GTF3C5	 GTF3C3,GTF3C2,GTF3C4,GTF3C1,BRF1,BDP1,GTF3C6,IARS,VCP,POLR3C
CEL	 IRF6,CA2,TNF,BPGM,IFNG,IL5,IL2,ASIP,ST6GAL1,HSP90B1
RALGDS	 HRAS,RALA,RAP1A,KRAS,RRAS2,RIT1,ARRB2,ARRB1,RAP2B,RAP2A
OBP2B	 UBC
ABO	 VWF,NFYC,CEBPZ,NFYA,NFYB
SURF6	 CSNK2A1,FTSJ3,HIST1H4A,ZFR,HSPA8,NEFH,MYL6,VMAC,PKP3,DBN1
MED22	 GTF2B,GTF2F1,GTF2F2,POLR2E,POLR2D,POLR2G,POLR2A,POLR2C,POLR2B,POLR2L
RPL7A	 RPL24,RPL23A,RPL10A,RPL14,RPL10,RPL12,RPL13,RPL19,RPS3A,RPS8
SNORD24	 MRPL2,RPL23A,SNORA27,RPL39L,PLEC,USO1,RPL36AL,FBLL1,RPL24,TRUB2
SURF1	 COX15,NDUFB8,CPOX,PTGES3,CYC1,COX11,UQCRFS1,MT-CO1,MT-CO2,MT-CO3
SURF2	 PLAUR,B4GALT3,ZNF331,RPL5,NPTN,PRNP,WDR20,HSF1,ALAD,COL11A2
SURF4	 TMEM173,C20orf24,SERINC3,DEGS1,RER1,HSPA5,TMCO1,GLG1,TMED10,SGPL1
REXO4	 ESR2,ESR1,NOP58,NCBP2,SP1,HNF4A,CREB1,TAF1,UBC,SIRT7
ADAMTS13	 VWF,ZFP36,ACAN,TIMP1,TNF,IL1A,F8,B3GALTL,POFUT2
CACFD1	 TMEM159,UBC
SLC2A6	 UBC
ADAMTSL2	 FBLN1,NECAB2
DBH	 PHOX2A,DDC,NGF,PRKAR2A,PRKAR2B,HAND2,PRL,PRKAR1A,PRKAR1B,PHOX2B
SARDH	 FKBP4,UBE2N,GCSH
VAV2	 RAC1,SRC,CDC42,GRB2,SYK,CD19,NEK3,RAC2,RAC3,SOCS1
BRD3	 MAP1LC3B,MYC,TAF7,APP,SPP1,YEATS4,UBC,BRD4,BRD7,ASF1A
WDR5	 MEN1,PAXIP1,NCOA6,KMT2B,KMT2A,HCFC1,MBIP,DPY30,YEATS2,KAT2B
RXRA	 PPARD,NR1H3,NCOA1,NR1H4,NCOA2,NCOA3,NCOR2,SMAD2,NCOA4,RXRA
COL5A1	 COL5A3,ITGAV,COL5A2,THBS1,ITGA3,ITGA5,ITGB1,LGALS3BP,BMP1,ITGA8
FCN2	 CRP,COL10A1,SFTPD,COL22A1,COL8A2,LRP1,RPS18,C1QB,OTOL1,MASP2
FCN1	 TGFB1,ELN,MASP2,FCN1,MASP1,C4A,C4B,C2
OLFM1	 DISC1,APP,EGFR,TRAF3IP1
PPP1R26	 PPP1CA,UTP20,VCL,CELSR3
MRPS2	 MRPS9,MRPS5,MRPS7,DAP3,MRPS35,MRPS16,MRPS15,MRPS10,MRPS6,MRPL38
LCN1	 LMBR1L,LYZ,KHK,LTF,SMC1A,LCN1P1,MTF1,SMC3,RAD21,PDS5B
OBP2A	 OR1G1
PAEP	 IL6,COPS6,XRCC6,INS,IGSF21,IL18,IL5,IL2,AKT1,AKT2
GLT6D1	 LAMC2,LALBA
KCNT1	 KCNC4,KCNE2,KCNE1,KCNC1,KCNC2,KCNG1,KCNG2,KCNG3,KCNG4,KCNJ2
CAMSAP1	 SKIL,SMAD9,SMAD1,DNAH11,DYNLL2,TEKT5,TEKT4,KIF2C,KIF2B,TUBA3C
UBAC1	 RNF123,CPSF6,DAZAP2,RNF11,LAPTM5,MED7,IQGAP2,MYH2,HTT,EIF4EBP1
NACC2	 EPS8,UBE2I,CHD3,HDAC2,CHD5,RBBP7,APPL1,SALL1,UBC,MTA2
LHX3	 FGF8,IFT172,CITED2,ISL2,FSHB,PRL,FGF19,FGF18,FGF13,FGF12
QSOX2	 SLC25A3,PAN2,MMS19,ILF3,UBC
GPSM1	 USHBP1,ZBED1,CCDC158,TRIP13,DAZAP2,GPSM1,INSC,RALBP1,GNAO1,USP9X
DNLZ	 EPHB2,PLAU,HSPA9
CARD9	 RELA,NFKB1,CARD9,KIAA0408,CASP10,CASP12,CASP14,CASP16,BCL10,CASP6
SNAPC4	 SNAPC2,SNAPC5,SNAPC1,TBP,POU2F1,BRF2,ATG16L1,MAPK6,SNAPC3,AGPS
SDCCAG3	 CHD3,CD99,GIT1,VIM,CSNK1E,IFFO1,LIN7C,HECTD1,CCP110,KIAA1549
PMPCA	 PMPCB,MARK2,CEP85L,GRPEL2,SNTB2,COX5A,GRPEL1,COPS2,UTP18,HSPA9
INPP5E	 PI4KB,PI4KA,PLCZ1,PLCG2,PLCG1,PI4K2B,PI4K2A,DENND6B,PIK3CA,PIK3CB
SEC16A	 NFKB2,IQCB1,CHUK,CSNK1A1,REL,MAP3K14,IKBKB,IKBKG,RELA,HDAC6
C9orf163	 LRRK1,VDAC1
NOTCH1	 JAG1,HES1,PSENEN,RBPJ,DLL4,DLL1,PSEN1,NEUROD2,NEUROD1,NEUROD6
EGFL7	 GFI1B,SMARCD1,LOXL2,UBC
AGPAT2	 PHF11,ABCG8,PHRF1,SLC23A2,ANKRD28,GMPS,PPAP2C,PPAP2A,PLSCR1,KRTAP4-7
FAM69B	 RBMS2,TRIP13,CAND1
LCN8	 FOXA2
TMEM141	 WNT3,WNT2,WNT1,WNT6,WNT16,WNT4,WNT11,SAT1,NELFE
RABL6	 SPINK7,MDFI,C19orf57,CALCOCO2,RBPMS,EPS15,TP53,MYL12A,COG3,AP3M1
PHPT1	 DNMT3L,PPP1R16A,ATXN1,IGBP1,ATXN1L,TRAF6,TINF2,ZPR1,PSME1,RAPGEF4
EDF1	 NR5A2,NR1H3,RXRA,TBP,TAF1,ATF1,JUN,MAPK6,CREB1,ATF2
TRAF2	 RELA,NFKB1,TNF,CD40,IKBKG,CHUK,IKBKB,FADD,TNFRSF11A,PDLIM7
FBXW5	 SKP1,MDFI,TSC2,CUL1,KRTAP4-12,CUL4A,SMAD1,BMPR1B,TSC1,NLK
C8G	 C8A,C8B,C7,C9,C6,CD59,C5,SH3GL2,VTN,C8G
PTGDS	 PGD,SHBG,SOX9,CAPN1,HK2,ATXN1,IL1B,HK3,CACNA1A,BCAT2
C9orf142	 APP,UBC
CLIC3	 MAPK15,DNM1,CLCA3P,FXYD3,GABRR1,GABRG1,GABRR3,ANO2,CLCNKA,GABRA6
ABCA2	 CDK5RAP2,CACNA1A,LDLR,APOA1,ABCF2,ABCD4,ABCA7,ABCB6,UBC,ABCB8
FUT7	 SELE,SELL,INS,IL4,IL12B,IL12A,AKT1,SELPLG,PI3,SELP
NPDC1	 MDFI,HNRNPK,PLSCR1,KRTAP4-12,CPT1A,CCND1,CCND3,CCND2,CDK2,TFDP1
ENTPD2	 STX7,HMBOX1,ATP6V1H
MAN1B1	 DNM2,HSPA4,HBD,PSPC1,OCIAD2,DDX39B,MAN2B1,HSP90AB1,CUL5,TRIM28
DPP7	 DPP4,XRN1,SMAD1,EGFR,SAX1,SAX2,GCG,INS,SMAD9,SMAD4
GRIN1	 GRIN2A,DLG4,CALM1,GRIN2D,GRIN1,GRIA2,GRIA1,TIAM1,GRIN3A,PRKCA
LRRC26	 KCNC4,KCNE2,KCNE1,KCNC1,KCNC2,KCNG1,KCNG2,KCNG3,KCNG4,KCNJ2
TMEM210	 WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11
ANAPC2	 CDC20,CDH1,ANAPC1,CDK1,PCNA,ANAPC5,ANAPC4,ANAPC7,ANAPC11,ANAPC10
SSNA1	 NEDD1,SSNA1,TP53,CDK1,PCNA,SPATA2,EPHB2,CEP192,LIN7C,DYNLL1
TPRN	 PPP1CA,PPP1CC,EPS8,CLIC1
TMEM203	 WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11,EIF3H,LHX1,MPP7
NDOR1	 CIAPIN1,CYCS,NDOR1,RNASEH2A,DLG4,SKIV2L,DMC1,UBC,SETD3
RNF208	 DAZAP2,TRIM32
SLC34A3	 SNTA1,PDZK1
